SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
512281000133,Aided Secondary Schools,資助中學,THE CHURCH OF CHRIST IN CHINA KEI CHI SECONDARY SCHOOL,中華基督教會基智中學,20 SHUI NING STREET KWUN TONG KOWLOON,九龍觀塘瑞寧街20號,114.22449097,114.22449097,22.31683743,22.31683743,841174.0,841174.0,819761.0,819761.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23422934,23422934,23445392,23445392,http://www.keichi.edu.hk,http://www.keichi.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
230758000133,Aided Secondary Schools,資助中學,LINGNAN DR. CHUNG WING KWONG MEMORIAL SECONDARY SCHOOL,嶺南鍾榮光博士紀念中學,ESTATE SECONDARY SCHOOL NO 2 LAI KING ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌荔景邨屋邨中學第二校舍(包括009010及011室),114.12763392,114.12763392,22.3529683,22.3529683,831196.0,831196.0,823762.0,823762.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,27439488,27439488,27443725,27443725,http://www.ldcwkmss.edu.hk,http://www.ldcwkmss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
530778000133,Aided Secondary Schools,資助中學,CHING CHUNG HAU PO WOON SECONDARY SCHOOL,青松侯寶垣中學,21 HANG FU STREET TUEN MUN NEW TERRITORIES,新界屯門恒富街21號,113.97248164,113.97248164,22.38257526,22.38257526,815219.0,815219.0,827054.0,827054.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24577154,24577154,24597785,24597785,http://www.cchpwss.edu.hk,http://www.cchpwss.edu.hk,TAOISM,道教
270130000133,Aided Secondary Schools,資助中學,THE CHURCH OF CHRIST IN CHINA FUNG LEUNG KIT MEMORIAL SECONDARY SCHOOL,中華基督教會馮梁結紀念中學,22 PLOVER COVE ROAD TAI PO NEW TERRITORIES,新界大埔寶湖道22號,114.17308559,114.17308559,22.44803082,22.44803082,835878.0,835878.0,834288.0,834288.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,SECONDARY,中學,26516033,26516033,26509629,26509629,http://www.flk.edu.hk,http://www.flk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
521981000133,Aided Secondary Schools,資助中學,STEWARDS MA KAM MING CHARITABLE FOUNDATION MA KO PAN MEMORIAL COLLEGE,馬錦明慈善基金馬可賓紀念中學,17 SHEK PAI TAU ROAD TUEN MUN NEW TERRITORIES,新界屯門石排頭路17號,113.97379514,113.97379514,22.40084556,22.40084556,815357.0,815357.0,829077.0,829077.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24077440,24077440,24077443,24077443,http://www.makopan.edu.hk,http://www.makopan.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190896000233,Aided Secondary Schools,資助中學,HONG KONG TEACHERS' ASSOCIATION LEE HENG KWEI SECONDARY SCHOOL,香港教師會李興貴中學,WAN TAU TONG ESTATE TAI PO NEW TERRITORIES,新界大埔運頭塘邨,114.16955937,114.16955937,22.44253116,22.44253116,835515.0,835515.0,833679.0,833679.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,SECONDARY,中學,26317556,26317556,26517911,26517911,http://www.hktalhk.edu.hk,http://www.hktalhk.edu.hk,NOT APPLICABLE,不適用
190535000133,Aided Secondary Schools,資助中學,LOK SIN TONG LEUNG CHIK WAI MEMORIAL SCHOOL,樂善堂梁植偉紀念中學,CHEUNG HONG ESTATE TSING YI NEW TERRITORIES,新界青衣長康邨,114.09787943,114.09787943,22.3504641,22.3504641,828131.0,828131.0,823486.0,823486.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24955890,24955890,24342358,24342358,http://www.lstlcw.edu.hk,http://www.lstlcw.edu.hk,NOT APPLICABLE,不適用
190381000133,Aided Secondary Schools,資助中學,TUNG WAH GROUP OF HOSPITALS YAU TZE TIN MEMORIAL COLLEGE,東華三院邱子田紀念中學,SIU HONG COURT TUEN MUN NEW TERRITORIES,新界屯門兆康苑,113.97799958,113.97799958,22.41496538,22.41496538,815792.0,815792.0,830640.0,830640.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24652205,24652205,24559466,24559466,http://www.ytt.edu.hk,http://www.ytt.edu.hk,NOT APPLICABLE,不適用
170461000133,Aided Secondary Schools,資助中學,PO LEUNG KUK NO.1 W.H. CHEUNG COLLEGE,保良局第一張永慶中學,173 PO KONG VILLAGE ROAD TSZ WAN SHAN KOWLOON,九龍慈雲山蒲崗村道173號,114.2056678,114.2056678,22.34631769,22.34631769,839234.0,839234.0,823025.0,823025.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,23212167,23212167,23284301,23284301,http://www.plkno1whc.edu.hk,http://www.plkno1whc.edu.hk,NOT APPLICABLE,不適用
170402000133,Aided Secondary Schools,資助中學,ST. BONAVENTURE COLLEGE AND HIGH SCHOOL,聖文德書院,47 SHEUNG FUNG STREET TSZ WAN SHAN KOWLOON,九龍慈雲山雙鳳街47號,114.1973967,114.1973967,22.34614737,22.34614737,838382.0,838382.0,823006.0,823006.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,23238217,23238217,23228786,23228786,http://www.sbc.edu.hk,http://www.sbc.edu.hk,CATHOLICISM,天主教
132047000133,Aided Secondary Schools,資助中學,THE TRUE LIGHT MIDDLE SCHOOL OF HONG KONG,香港真光中學,50 TAI HANG ROAD HONG KONG,香港大坑道50號,114.19412621,114.19412621,22.2758445,22.2758445,838046.0,838046.0,815221.0,815221.0,GIRLS,女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,SECONDARY,中學,25760703,25760703,25771473,25771473,http://www.tlmshk.edu.hk,http://www.tlmshk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
214590000133,Aided Secondary Schools,資助中學,MAN KIU COLLEGE,閩僑中學,81 CLOUD VIEW ROAD HONG KONG,香港雲景道８１號,114.19967816,114.19967816,22.2872766,22.2872766,838618.0,838618.0,816487.0,816487.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,SECONDARY,中學,25784523,25784523,25128349,25128349,http://www.mkc.edu.hk,http://www.mkc.edu.hk,NOT APPLICABLE,不適用
190870000133,Aided Secondary Schools,資助中學,TIN KA PING SECONDARY SCHOOL,田家炳中學,1 WAI HON ROAD FANLING NEW TERRITORIES,粉嶺維翰路一號,114.13112143,114.13112143,22.49447689,22.49447689,831560.0,831560.0,839432.0,839432.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,SECONDARY,中學,26731778,26731778,26737730,26737730,http://web.tkpss.edu.hk,http://web.tkpss.edu.hk,NOT APPLICABLE,不適用
170550000133,Aided Secondary Schools,資助中學,CHAN SUI KI (LA SALLE) COLLEGE,陳瑞祺（喇沙）書院,4 SHEUNG WO STREET HOMANTIN KOWLOON,九龍何文田常和街４號,114.18341619,114.18341619,22.31946318,22.31946318,836942.0,836942.0,820051.0,820051.0,BOYS,男,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,27118175,27118175,27621550,27621550,http://www.csklsc.edu.hk,http://www.csklsc.edu.hk,CATHOLICISM,天主教
190616000133,Aided Secondary Schools,資助中學,CHIU CHOW ASSOCIATION SECONDARY SCHOOL,潮州會館中學,HENG ON ESTATE MA ON SHAN NEW TERRITORIES,新界沙田馬鞍山恆安邨,114.23007095,114.23007095,22.41675861,22.41675861,841745.0,841745.0,830826.0,830826.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26418033,26418033,26835164,26835164,http://www.ccass.edu.hk,http://www.ccass.edu.hk,NOT APPLICABLE,不適用
230839000133,Aided Secondary Schools,資助中學,SHATIN PUI YING COLLEGE,沙田培英中學,9 FUNG SHUN STREET WO CHE ESTATE SHATIN NEW TERRITORIES,新界沙田禾輋邨豐順街9號,114.19444123,114.19444123,22.38925952,22.38925952,838077.0,838077.0,827780.0,827780.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26917217,26917217,26020411,26020411,http://www.pyc.edu.hk,http://www.pyc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
212431000133,Aided Secondary Schools,資助中學,COGNITIO COLLEGE (HONG KONG),文理書院（香港）,4 SUI MAN ROAD CHAI WAN HONG KONG,香港柴灣萃文道4號,114.23348552,114.23348552,22.26193737,22.26193737,842103.0,842103.0,813682.0,813682.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,SECONDARY,中學,25567413,25567413,28977177,28977177,http://www.cognitiohk.edu.hk,http://www.cognitiohk.edu.hk,NOT APPLICABLE,不適用
170615000133,Aided Secondary Schools,資助中學,SAN WUI COMMERCIAL SOCIETY CHAN PAK SHA SCHOOL,新會商會陳白沙紀念中學,1 SHUM WAN ROAD ABERDEEN HONG KONG,香港香港仔深灣道1號,114.1663586,114.1663586,22.24543886,22.24543886,835184.0,835184.0,811854.0,811854.0,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,AIDED,資助,SECONDARY,中學,25535324,25535324,28700536,28700536,http://www.cpss.edu.hk,http://www.cpss.edu.hk,NOT APPLICABLE,不適用
210390000133,Aided Secondary Schools,資助中學,CHINESE Y.M.C.A. COLLEGE,青年會書院,HENG ON ESTATE SHATIN NEW TERRITORIES,沙田馬鞍山恆安邨,114.22679832,114.22679832,22.4183129,22.4183129,841408.0,841408.0,830998.0,830998.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26419588,26419588,26419566,26419566,http://www.ymca-coll.edu.hk,http://www.ymca-coll.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
530247000133,Aided Secondary Schools,資助中學,CHRISTIAN & MISSIONARY ALLIANCE SUN KEI SECONDARY SCHOOL,基督教宣道會宣基中學,"6 TONG CHUN STREET, TSEUNG KWAN O, NEW TERRITORIES",新界將軍澳唐俊街６號,114.25973831,114.25973831,22.30992387,22.30992387,844806.0,844806.0,818997.0,818997.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,SECONDARY,中學,21916022,21916022,21916601,21916601,http://www.skss.edu.hk,http://www.skss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190756000133,Aided Secondary Schools,資助中學,LOK SIN TONG YOUNG KO HSIAO LIN SECONDARY SCHOOL,樂善堂楊葛小琳中學,LUNG HANG ESTATE SHA TIN NEW TERRITORIES,沙田隆亨邨,114.17760257,114.17760257,22.36639517,22.36639517,836343.0,836343.0,825248.0,825248.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26056632,26056632,26025433,26025433,http://www.lstyoungkhl.edu.hk,http://www.lstyoungkhl.edu.hk,NOT APPLICABLE,不適用
230871000133,Aided Secondary Schools,資助中學,SHENG KUNG HUI LI PING SECONDARY SCHOOL,聖公會李炳中學,450 WO YI HOP ROAD KWAI CHUNG NT,葵涌和宜合道４５０號,114.13459616,114.13459616,22.38052245,22.38052245,831914.0,831914.0,826813.0,826813.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,SECONDARY,中學,24238806,24238806,24850734,24850734,http://liping.edu.hk,http://liping.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170216000133,Aided Secondary Schools,資助中學,THE CHURCH OF CHRIST IN CHINA KWEI WAH SHAN COLLEGE,中華基督教會桂華山中學,62 CLOUD VIEW ROAD HONG KONG,香港雲景道６２號,114.19974599,114.19974599,22.28667154,22.28667154,838625.0,838625.0,816420.0,816420.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,SECONDARY,中學,25711285,25711285,28070085,28070085,http://www.ccckws.edu.hk,http://www.ccckws.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
214990000133,Aided Secondary Schools,資助中學,S.K.H. LEUNG KWAI YEE SECONDARY SCHOOL,聖公會梁季彜中學,28 HIU MING STREET KWUN TONG KOWLOON,九龍曉明街28號,114.23126445,114.23126445,22.31384617,22.31384617,841872.0,841872.0,819430.0,819430.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,27274321,27274321,23481627,23481627,http://www.skhlkyss.edu.hk,http://www.skhlkyss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
270199000133,Aided Secondary Schools,資助中學,PO LEUNG KUK HO YUK CHING (1984) COLLEGE,保良局甲子何玉清中學,2 CHAP FUK ROAD TSEUNG KWAN O NEW TERRITORIES,新界 將軍澳 集福路2號,114.26608229,114.26608229,22.3200167,22.3200167,845459.0,845459.0,820115.0,820115.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,SECONDARY,中學,27037363,27037363,27049602,27049602,http://www.plk1984.edu.hk,http://www.plk1984.edu.hk,NOT APPLICABLE,不適用
230286000233,Aided Secondary Schools,資助中學,JU CHING CHU SECONDARY SCHOOL (YUEN LONG),裘錦秋中學(元朗),5 TIN WU ROAD TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天湖路5號,114.00308764,114.00308764,22.4535633,22.4535633,818380.0,818380.0,834911.0,834911.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,SECONDARY,中學,24450228,24450228,24451637,24451637,http://www.jccssyl.edu.hk,http://www.jccssyl.edu.hk,NOT APPLICABLE,不適用
190799000133,Aided Secondary Schools,資助中學,HO DAO COLLEGE (SPONSORED BY SIK SIK YUEN),可道中學(嗇色園主辦),11 HUNG SHUN ROAD YUEN LONG NEW TERRITORIES,新界元朗洪順路11號,113.9996444,113.9996444,22.43380099,22.43380099,818023.0,818023.0,832723.0,832723.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,SECONDARY,中學,24799885,24799885,24747324,24747324,http://www.hodao.edu.hk,http://www.hodao.edu.hk,"CONFUCIANISM,BUDDHISM & TAOISM",儒釋道三教
190489000133,Aided Secondary Schools,資助中學,PO LEUNG KUK LO KIT SING (1983) COLLEGE,保良局羅傑承(一九八三)中學,"CHEUNG HONG ESTATE, TSING YI, NEW TERRITORIES",新界青衣長康邨,114.10363695,114.10363695,22.3492838,22.3492838,828724.0,828724.0,823355.0,823355.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24977110,24977110,24311156,24311156,http://www.plk83.edu.hk,http://www.plk83.edu.hk,NOT APPLICABLE,不適用
519162000133,Aided Secondary Schools,資助中學,CARITAS CHAN CHUN HA FIELD STUDIES CENTRE,明愛陳震夏郊野學園,CC LOT NO 1139 LUNG TSAI TSUEN CHEUNG CHAU NEW TERRITORIES (EXCLUDING THE NON-SCHOOL PORTIONS),新界長洲長洲地段1139號龍仔村(不包括非學校部份),114.03748152,114.03748152,22.20736935,22.20736935,821895.0,821895.0,807645.0,807645.0,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,SECONDARY,中學,29811899,29811899,29813767,29813767,http://www.caritasfsc.edu.hk,http://www.caritasfsc.edu.hk,CATHOLICISM,天主教
510599000133,Aided Secondary Schools,資助中學,SEMPLE MEMORIAL SECONDARY SCHOOL,深培中學,18 SIU LUN STREET TUEN MUN NEW TERRITORIES,新界屯門兆麟街18號,113.97796547,113.97796547,22.38432497,22.38432497,815784.0,815784.0,827247.0,827247.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24524702,24524702,24517154,24517154,http://www.semple.edu.hk,http://www.semple.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
512141000233,Aided Secondary Schools,資助中學,HONG KONG TRUE LIGHT COLLEGE,香港真光書院,1 LEI TUNG ESTATE ROAD APLEICHAU HONG KONG,香港鴨脷洲利東邨道一號,114.15819083,114.15819083,22.24268377,22.24268377,834342.0,834342.0,811549.0,811549.0,GIRLS,女,WHOLE DAY,全日,SOUTHERN,南區,AIDED,資助,SECONDARY,中學,28711214,28711214,28713110,28713110,http://www.hktlc.edu.hk,http://www.hktlc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
511943000133,Aided Secondary Schools,資助中學,HENRIETTA SECONDARY SCHOOL,顯理中學,2 CITY GARDEN ROAD NORTH POINT HONG KONG,香港北角城市花園道二號,114.19473954,114.19473954,22.29185575,22.29185575,838109.0,838109.0,816994.0,816994.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,SECONDARY,中學,25701466,25701466,25034603,25034603,http://www.henrietta.edu.hk,http://www.henrietta.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170143000133,Aided Secondary Schools,資助中學,LEE KAU YAN MEMORIAL SCHOOL,李求恩紀念中學,NKIL 4644 SAN PO KONG KOWLOON,九龍新蒲崗九龍內地段4644號,114.19474465,114.19474465,22.33193356,22.33193356,838109.0,838109.0,821432.0,821432.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,23834814,23834814,27185334,27185334,http://www.lkyms.edu.hk,http://www.lkyms.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170682000133,Aided Secondary Schools,資助中學,LEUNG SHEK CHEE COLLEGE,梁式芝書院,80 HIU KWONG STREET KWUN TONG KOWLOON,九龍觀塘曉光街80號,114.23305057,114.23305057,22.31457704,22.31457704,842056.0,842056.0,819511.0,819511.0,GIRLS,女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23496626,23496626,23496390,23496390,http://www.lscc.edu.hk,http://www.lscc.edu.hk,CATHOLICISM,天主教
132764000133,Aided Secondary Schools,資助中學,CHRIST COLLEGE,基督書院,POK HONG ESTATE SHATIN NEW TERRITORIES,新界沙田博康邨,114.19506085,114.19506085,22.37489188,22.37489188,838141.0,838141.0,826189.0,826189.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26353330,26353330,26364588,26364588,http://www.christcollege.edu.hk,http://www.christcollege.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190438000133,Aided Secondary Schools,資助中學,PENTECOSTAL LAM HON KWONG SCHOOL,五旬節林漢光中學,YUE TIN COURT SHATIN NEW TERRITORIES,新界沙田愉田苑,114.20236441,114.20236441,22.3846529,22.3846529,838893.0,838893.0,827270.0,827270.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26488291,26488291,26473324,26473324,http://www.plhks.edu.hk,http://www.plhks.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
518360000133,Aided Secondary Schools,資助中學,BAPTIST WING LUNG SECONDARY SCHOOL,浸信會永隆中學,TAI HING GARDENS PHASE II 6A HO HING CIRCUIT TUEN MUN NEW TERRITORIES,新界屯門河興街6A大興花園第二期,113.97126329,113.97126329,22.39889178,22.39889178,815096.0,815096.0,828861.0,828861.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24643638,24643638,24634382,24634382,http://www.bwlss.edu.hk,http://www.bwlss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
530034000133,Aided Secondary Schools,資助中學,FANLING RHENISH CHURCH SECONDARY SCHOOL,粉嶺禮賢會中學,"1 LUEN YICK STREET, LUEN WO MARKET, FANLING, NEW TERRITORIES",新界粉嶺聯和墟聯益街1號,114.14213148,114.14213148,22.49686366,22.49686366,832693.0,832693.0,839696.0,839696.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,SECONDARY,中學,29473698,29473698,29474698,29474698,http://www.frcss.edu.hk,http://www.frcss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
512583000133,Aided Secondary Schools,資助中學,LA SALLE COLLEGE,喇沙書院,18 LA SALLE ROAD KOWLOON,九龍喇沙利道18號地庫1至2樓及地下至4樓,114.18231978,114.18231978,22.32900855,22.32900855,836829.0,836829.0,821108.0,821108.0,BOYS,男,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,23387171,23387171,23362586,23362586,http://www.lasalle.edu.hk,http://www.lasalle.edu.hk,CATHOLICISM,天主教
170429000233,Aided Secondary Schools,資助中學,PO CHIU CATHOLIC SECONDARY SCHOOL,天主教普照中學,NO. 1 PO CHIU ROAD YAU TONG KOWLOON,九龍油塘普照路一號,114.23803212,114.23803212,22.29817566,22.29817566,842570.0,842570.0,817695.0,817695.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23479928,23479928,27175293,27175293,http://www.pochiu.edu.hk,http://www.pochiu.edu.hk,CATHOLICISM,天主教
210137000133,Aided Secondary Schools,資助中學,TSUNG TSIN COLLEGE,崇真書院,9 LEUNG CHOI LANE TUEN MUN NT,新界屯門良才里9號,113.96806166,113.96806166,22.40329454,22.40329454,814767.0,814767.0,829349.0,829349.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24637373,24637373,24637535,24637535,http://www.ttc.edu.hk,http://www.ttc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514101000133,Aided Secondary Schools,資助中學,ST. LOUIS SCHOOL,聖類斯中學,179 THIRD STREET HONG KONG,香港第三街179號,114.13755511,114.13755511,22.28600014,22.28600014,832216.0,832216.0,816346.0,816346.0,BOYS,男,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,SECONDARY,中學,25460117,25460117,25407341,25407341,http://www.stlouis.edu.hk,http://www.stlouis.edu.hk,CATHOLICISM,天主教
545147000133,Aided Secondary Schools,資助中學,LING LIANG CHURCH E WUN SECONDARY SCHOOL,靈糧堂怡文中學,37 MAN TUNG ROAD TUNG CHUNG NEW TERRITORIES,新界東涌文東路37號,113.94464926,113.94464926,22.29038123,22.29038123,812337.0,812337.0,816849.0,816849.0,CO-ED,男女,WHOLE DAY,全日,ISLANDS,離島區,AIDED,資助,SECONDARY,中學,21094000,21094000,21094066,21094066,http://www.llcew.edu.hk,http://www.llcew.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514020000133,Aided Secondary Schools,資助中學,ST. CLARE'S GIRLS' SCHOOL,聖嘉勒女書院,50 MOUNT DAVIS ROAD HONG KONG,香港摩星嶺道50號,114.12205379,114.12205379,22.27284704,22.27284704,830618.0,830618.0,814890.0,814890.0,GIRLS,女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,AIDED,資助,SECONDARY,中學,28171764,28171764,28558420,28558420,http://www.stclare.edu.hk,http://www.stclare.edu.hk,CATHOLICISM,天主教
518379000133,Aided Secondary Schools,資助中學,FUNG KAI LIU MAN SHEK TONG SECONDARY SCHOOL,鳳溪廖萬石堂中學,6 FUNG NAM ROAD SHEUNG SHUI NEW TERRITORIES,新界上水鳳南路6號,114.12720977,114.12720977,22.50840059,22.50840059,831158.0,831158.0,840974.0,840974.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,SECONDARY,中學,26736106,26736106,26736810,26736810,http://www.fklmstss.edu.hk,http://www.fklmstss.edu.hk,NOT APPLICABLE,不適用
541850000233,Aided Secondary Schools,資助中學,PO LEUNG KUK CELINE HO YAM TONG COLLEGE,保良局何蔭棠中學,NO 176 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道176號,114.2039104,114.2039104,22.34490019,22.34490019,839053.0,839053.0,822868.0,822868.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,26269930,26269930,26269339,26269339,http://www.plkchc.edu.hk,http://www.plkchc.edu.hk,NOT APPLICABLE,不適用
